Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description
0,77.0,48,0,0,5,0,0,1,0,0,0,0,0,1,0,12,0,3.0,1,1
0,3.0,136,0,2,1,0,0,1,0,1,1,1,0,4,0,2,0,5.0,0,1
0,1.0,136,0,1,0,2,0,1,1,0,0,1,0,1,0,2,0,7.0,1,1
1,3.0,99,0,0,5,6,0,1,1,0,0,1,0,1,50,2,0,7.0,1,1
1,11.0,100,0,1,1,3,4,1,0,0,0,0,0,1,100,12,0,1.0,1,1
0,2.0,136,0,0,1,2,5,1,0,1,0,1,0,1,0,2,0,5.0,1,1
0,60.0,57,0,0,6,0,0,0,2,2,2,0,0,1,0,12,0,3.0,1,1
0,2.0,136,107,1,0,1,3,1,1,1,1,1,0,3,0,2,0,3.0,1,1
0,4.0,136,0,0,0,1,1,0,1,0,0,1,0,1,100,12,0,4.0,1,1
0,1.0,136,0,0,0,1,0,1,1,1,1,1,0,1,0,12,0,1.0,1,1
1,60.0,117,78,0,2,4,5,1,2,0,0,0,2,1,0,12,0,14.0,1,1
0,3.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,60.0,14,0,0,1,0,0,2,2,0,0,0,0,1,350,2,0,2.0,1,1
1,10.0,80,0,0,0,5,5,1,1,0,1,1,0,1,0,2,0,3.0,1,1
1,4.0,129,0,0,3,6,0,1,0,0,0,2,0,1,0,2,0,2.0,1,1
0,2.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,12,0,5.0,0,1
0,2.0,136,0,1,1,6,0,1,0,1,0,1,0,1,0,4,0,1.0,1,1
0,2.0,136,51,0,0,1,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1
0,2.0,157,122,2,0,1,5,0,1,0,2,2,0,5,0,2,0,1.0,1,1
0,13.0,136,0,0,0,1,1,2,2,0,0,2,0,1,0,12,0,0.0,1,1
1,7.0,99,0,1,5,6,0,1,1,0,0,0,0,1,0,2,0,3.0,1,1
1,2.0,99,0,2,0,3,4,1,1,1,0,2,0,9,0,2,0,5.0,0,1
0,2.0,136,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,3.0,1,1
0,52.0,13,0,0,0,4,4,1,1,0,0,1,0,1,100,12,0,5.0,1,1
0,15.0,24,0,1,6,0,0,0,1,0,0,0,0,1,0,2,0,2.0,1,1
1,4.0,99,0,1,6,0,0,1,1,1,1,1,0,1,100,2,0,5.0,1,1
1,24.0,125,100,2,0,1,5,1,1,2,2,2,0,5,0,7,0,0.0,1,1
1,1.0,100,0,2,0,2,2,0,0,1,1,1,0,3,50,12,0,5.0,1,1
0,0.0,136,0,1,0,1,5,1,1,0,0,0,0,1,0,12,0,1.0,0,1
0,3.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,1,0,4,5,1,0,0,0,1,0,3,0,7,0,13.0,1,1
0,3.0,136,0,1,0,6,0,1,0,0,2,2,0,1,0,3,0,1.0,1,1
0,12.0,157,107,0,0,6,0,0,0,2,2,0,0,1,0,12,0,2.0,1,1
1,6.0,100,0,0,4,6,0,1,0,1,1,1,0,1,0,2,0,4.0,1,1
1,6.0,99,0,1,1,3,5,0,1,0,0,0,0,1,0,12,0,2.0,1,1
1,2.0,122,0,2,4,5,5,0,0,1,1,1,0,4,0,12,0,2.0,0,1
1,3.0,100,0,1,3,6,0,0,0,1,1,1,0,1,0,12,0,0.0,1,1
1,6.0,117,76,1,2,5,5,0,2,0,0,1,0,2,350,12,0,4.0,1,1
0,4.0,58,0,0,0,6,0,2,1,2,2,2,0,1,0,2,0,1.0,1,1
1,1.0,99,0,1,4,0,0,0,1,1,1,1,0,1,0,2,2,4.0,1,1
1,29.0,100,0,0,5,0,0,1,0,0,0,0,0,1,30,2,0,4.0,1,1
0,2.0,136,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,4.0,136,0,0,1,0,0,1,0,0,0,1,1,1,0,2,0,1.0,1,1
1,14.0,99,0,0,0,3,5,1,1,0,0,1,0,2,0,2,0,7.0,1,1
0,4.0,136,6,0,2,3,3,1,0,1,1,1,0,1,0,2,0,6.0,1,1
1,1.0,100,0,2,0,1,3,1,0,1,0,1,0,4,0,2,0,4.0,0,1
0,1.0,136,107,1,0,1,0,1,1,1,1,1,0,1,0,2,0,1.0,1,1
0,12.0,38,0,0,4,0,0,0,1,2,2,2,0,1,0,12,0,1.0,1,1
1,5.0,109,97,0,0,6,0,2,1,1,0,1,0,1,50,2,0,5.0,1,1
1,1.0,100,92,1,0,6,0,0,1,1,0,1,0,1,0,12,0,2.0,0,1
1,3.0,100,0,1,0,6,0,1,0,2,2,2,0,1,0,3,0,2.0,1,1
1,3.0,99,0,1,4,5,5,1,1,0,1,1,0,1,0,2,0,5.0,1,1
0,2.0,94,107,2,0,1,1,1,1,1,1,1,0,8,0,2,0,15.0,1,1
0,2.0,136,0,0,0,5,5,0,0,1,1,1,0,3,0,7,0,3.0,0,1
1,5.0,99,0,2,3,5,5,1,1,1,1,1,0,2,0,2,0,7.0,1,1
1,3.0,100,0,0,0,0,0,0,0,1,0,1,0,1,0,12,0,1.0,1,1
0,1.0,136,0,0,0,6,0,1,1,2,2,1,0,1,0,2,0,1.0,1,1
1,3.0,99,77,1,5,6,0,0,1,1,1,1,0,1,0,2,0,12.0,1,1
1,7.0,100,0,1,1,4,0,1,1,0,0,1,0,2,0,2,0,3.0,1,1
0,14.0,21,107,0,6,0,0,1,1,1,1,1,0,1,0,2,0,4.0,1,1
0,16.0,65,107,1,0,1,0,1,0,0,0,0,0,1,300,2,0,1.0,1,1
1,2.0,100,78,2,0,6,0,0,0,2,2,2,0,3,0,2,0,2.0,1,1
0,48.0,8,0,0,2,0,0,2,1,0,0,0,0,1,200,2,0,3.0,1,1
0,3.0,62,107,1,0,6,0,1,0,2,0,1,0,3,0,2,0,10.0,1,1
1,1.0,99,78,2,1,2,0,1,0,1,1,1,0,3,0,2,0,0.0,1,1
1,2.0,122,0,1,1,4,0,1,0,1,1,1,0,2,0,12,0,4.0,1,1
0,3.0,136,107,2,0,3,0,1,0,1,1,1,0,2,0,4,0,5.0,1,1
1,6.0,100,0,1,6,0,0,1,0,0,0,1,0,1,0,2,0,2.0,1,1
0,2.0,136,0,1,1,4,0,1,0,0,0,1,0,1,0,2,0,5.0,0,1
0,2.0,136,107,2,1,0,0,1,0,1,1,1,0,2,0,12,0,1.0,1,1
1,14.0,91,0,1,0,2,5,0,0,0,0,0,0,1,0,2,0,1.0,1,1
0,3.0,136,107,2,0,1,0,1,1,1,1,1,0,6,0,12,0,5.0,1,1
1,5.0,100,0,1,0,4,5,1,0,1,0,1,0,3,0,12,0,5.0,1,1
0,4.0,16,107,0,4,0,0,1,0,1,0,1,1,1,0,2,0,1.0,1,1
0,2.0,136,0,1,1,0,0,1,0,2,0,1,0,1,0,12,0,0.0,1,1
1,12.0,99,0,1,5,0,0,1,1,0,0,0,0,1,0,12,0,2.0,1,1
1,5.0,100,78,0,5,0,0,0,0,1,1,1,0,1,0,12,0,3.0,1,1
1,3.0,100,0,2,5,0,0,1,0,0,0,1,0,2,100,12,0,4.0,1,1
0,2.0,136,0,1,0,1,5,1,0,2,0,1,0,1,0,12,0,2.0,1,1
1,6.0,100,0,1,1,3,5,1,0,0,0,0,0,1,0,2,0,5.0,1,1
0,12.0,136,0,1,1,2,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
1,5.0,100,0,2,0,1,0,1,0,1,0,1,0,7,0,2,0,9.0,0,1
0,2.0,136,0,1,0,6,0,0,0,1,0,1,0,1,0,2,0,4.0,1,1
1,3.0,98,77,0,2,3,3,0,1,1,0,1,0,1,0,2,0,5.0,0,1
0,2.0,136,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,1.0,1,1
0,36.0,8,0,1,3,4,5,1,1,0,0,0,0,1,0,12,0,1.0,1,1
1,2.0,100,0,1,0,1,1,0,1,1,0,1,1,1,0,2,0,4.0,1,1
0,24.0,136,0,1,4,0,0,1,1,0,0,0,0,20,0,5,0,1.0,1,1
1,7.0,100,0,1,1,6,0,1,1,1,1,1,0,3,0,12,0,3.0,1,1
0,2.0,136,0,1,0,1,5,1,1,1,1,1,0,1,20,3,0,1.0,1,1
1,2.0,100,69,2,0,2,5,0,0,1,0,1,0,5,20,12,0,5.0,1,1
0,1.0,136,0,0,0,0,0,1,1,1,0,1,0,1,0,2,0,4.0,1,1
0,12.0,136,0,1,1,0,0,1,1,1,1,1,0,1,0,12,0,1.0,1,1
0,24.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,3,0,3.0,1,1
1,0.0,100,0,2,4,6,0,0,0,1,1,1,0,5,0,12,0,7.0,1,1
0,2.0,136,0,2,0,1,1,1,1,0,0,1,0,6,0,2,0,5.0,1,1
0,1.0,136,0,0,0,1,0,1,0,2,2,2,0,1,0,2,0,4.0,1,1
0,12.0,136,0,1,6,0,0,1,1,0,0,0,0,1,0,2,0,4.0,1,1
0,24.0,44,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,3.0,1,1
0,24.0,136,0,0,0,1,2,1,1,1,0,1,0,1,100,2,0,2.0,1,1
0,1.0,136,0,2,0,1,5,1,0,1,1,1,0,6,35,4,0,0.0,1,1
0,2.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,12,0,6.0,1,1
1,4.0,100,78,2,0,6,0,0,0,1,1,1,0,3,0,2,0,2.0,1,1
1,6.0,116,90,1,1,2,4,1,0,0,0,0,0,2,0,12,0,4.0,1,1
1,24.0,100,0,1,0,3,5,1,0,2,2,1,0,1,50,2,0,1.0,1,1
0,60.0,51,0,0,0,1,5,1,1,1,0,1,1,1,0,12,0,5.0,1,1
0,2.0,136,0,1,1,0,0,1,0,1,1,1,0,4,0,5,0,5.0,1,1
0,1.0,26,107,1,1,5,5,1,0,1,1,1,0,1,0,6,0,3.0,1,1
0,1.0,136,0,1,0,1,0,1,0,2,2,2,0,1,0,2,0,2.0,1,1
0,2.0,136,0,1,1,6,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,12.0,136,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,4.0,1,1
0,2.0,136,0,2,0,1,5,1,0,1,1,1,0,4,0,12,0,1.0,1,1
0,1.0,136,0,0,6,0,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1
1,2.0,100,0,2,0,4,5,2,0,1,1,1,0,8,0,7,0,1.0,1,1
1,2.0,99,78,0,0,0,0,2,1,1,1,1,0,1,15,2,0,2.0,1,1
0,1.0,136,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,4.0,1,1
1,60.0,120,0,0,5,0,0,2,1,0,0,0,0,1,300,2,0,14.0,0,1
0,3.0,28,0,1,1,0,0,0,0,0,0,1,0,1,220,2,0,2.0,1,1
0,24.0,136,0,1,6,0,0,1,1,0,0,0,0,2,0,2,0,3.0,1,1
1,2.0,100,0,1,0,1,1,1,0,1,0,1,0,1,0,12,0,1.0,1,1
0,1.0,136,107,0,1,0,0,1,1,1,1,1,0,1,0,3,0,6.0,1,1
0,24.0,44,0,1,0,1,0,3,0,0,0,0,0,1,0,2,0,2.0,1,1
0,3.0,136,0,0,0,6,0,1,0,0,0,0,0,1,0,2,0,3.0,1,1
1,5.0,99,84,0,0,6,0,1,1,1,0,1,0,1,0,2,0,2.0,1,1
0,1.0,136,0,2,0,1,3,1,0,1,1,1,0,8,0,2,0,24.0,1,1
1,2.0,129,0,1,1,3,4,0,0,1,0,1,0,1,0,2,0,5.0,1,1
1,3.0,129,0,1,5,0,0,1,1,1,0,1,0,1,0,2,0,1.0,1,1
1,12.0,99,0,1,3,4,0,0,1,2,2,1,0,1,0,12,0,3.0,1,1
0,12.0,136,0,0,1,4,5,1,0,2,2,0,0,2,0,2,0,6.0,1,1
0,3.0,136,0,2,1,4,5,1,0,1,1,1,0,4,0,4,0,2.0,1,1
0,2.0,136,0,1,1,0,0,1,1,1,0,1,0,1,0,2,0,1.0,1,1
0,3.0,136,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,2.0,1,1
0,1.0,136,0,1,0,1,0,2,0,1,1,1,0,1,50,2,0,2.0,1,1
1,24.0,122,0,1,1,4,0,1,0,1,0,1,0,1,100,2,0,8.0,1,1
1,12.0,100,0,1,0,3,5,1,0,1,1,1,0,1,0,12,0,1.0,1,1
1,2.0,100,0,0,2,6,0,0,0,0,0,1,0,1,0,2,0,2.0,0,1
1,5.0,129,0,1,0,1,1,1,0,1,1,1,0,1,0,2,0,2.0,1,1
1,5.0,129,63,1,0,5,5,1,1,1,1,1,0,1,0,2,0,7.0,1,1
0,2.0,158,107,1,0,1,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,7.0,136,107,1,1,0,0,1,1,0,0,0,0,1,0,12,0,3.0,1,1
1,5.0,99,77,2,0,1,5,1,1,0,0,1,0,2,0,2,0,5.0,1,1
0,12.0,156,39,0,0,1,0,0,1,0,0,2,0,2,0,2,0,2.0,1,1
1,2.0,99,0,2,0,2,0,0,1,1,1,1,0,3,0,6,0,1.0,1,1
0,2.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,12,0,28.0,1,1
1,24.0,99,0,2,0,1,0,0,1,1,1,1,0,6,0,12,0,5.0,1,1
1,2.0,88,0,0,5,0,0,0,0,1,0,1,0,1,0,3,1,1.0,1,1
1,2.0,99,0,1,0,5,5,1,1,1,0,1,1,1,0,2,0,3.0,1,1
1,1.0,100,0,1,0,6,0,1,0,1,1,1,0,1,0,12,0,1.0,1,1
0,0.0,136,0,2,6,0,0,0,0,1,1,1,0,4,0,2,0,1.0,1,1
0,2.0,136,0,2,0,1,5,1,0,0,0,2,0,3,0,12,0,3.0,1,1
1,2.0,100,0,2,2,5,5,1,0,1,0,1,0,3,0,12,0,2.0,0,1
1,6.0,129,0,2,0,1,5,1,1,0,0,0,0,3,0,2,0,3.0,1,1
1,3.0,100,0,1,3,6,0,1,0,0,0,1,0,2,0,2,0,5.0,1,1
0,48.0,5,107,1,0,1,0,2,0,0,0,0,0,1,0,2,0,2.0,1,1
1,3.0,100,0,0,0,5,0,1,0,1,0,1,0,1,0,2,0,2.0,1,1
1,3.0,100,92,0,0,1,5,0,1,1,1,1,0,3,0,4,0,6.0,1,1
0,6.0,8,0,0,2,0,0,2,2,0,0,1,0,1,0,2,0,1.0,1,1
0,1.0,136,0,0,0,6,0,0,0,2,2,2,0,1,0,5,0,4.0,1,1
1,1.0,99,101,0,0,1,5,1,1,1,0,1,0,1,0,2,0,8.0,1,1
1,2.0,100,0,0,3,6,0,1,1,1,1,1,0,1,0,2,0,3.0,1,1
0,3.0,136,0,0,0,1,5,1,0,1,0,1,0,1,0,1,0,2.0,1,1
0,9.0,136,0,1,6,0,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
1,3.0,100,0,1,2,6,0,1,0,1,1,1,0,1,10,10,0,2.0,1,1
0,3.0,136,0,2,0,1,0,1,1,0,0,2,0,4,0,0,0,1.0,1,1
1,3.0,99,0,1,1,6,0,0,1,0,0,1,0,1,0,2,0,3.0,1,1
0,2.0,65,107,1,2,0,0,1,0,0,0,1,0,1,0,12,0,5.0,1,1
0,1.0,136,0,1,0,1,5,0,0,2,2,1,0,1,0,1,0,3.0,1,1
0,4.0,136,107,1,1,0,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,2.0,136,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,5.0,1,1
0,24.0,136,107,1,1,6,0,2,0,1,1,2,0,1,0,12,0,3.0,1,1
0,5.0,136,107,0,1,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
1,8.0,100,0,0,4,6,0,1,0,0,2,0,0,1,200,4,0,3.0,1,1
0,7.0,155,107,1,4,0,0,1,0,0,0,0,0,1,120,12,1,25.0,1,1
1,2.0,117,77,0,5,6,0,1,2,1,0,1,0,1,150,2,0,6.0,1,1
0,3.0,136,0,1,2,4,0,1,0,0,0,1,0,1,0,2,0,2.0,1,1
0,24.0,33,116,0,1,0,0,0,0,0,0,0,0,1,0,2,0,3.0,1,1
0,36.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,3,0,1.0,1,1
0,7.0,136,0,0,0,0,0,1,1,1,1,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,1,4,6,0,1,1,1,0,1,0,1,0,2,0,6.0,1,1
0,2.0,136,6,1,0,1,3,1,0,0,0,1,0,1,0,2,0,16.0,1,1
0,3.0,21,39,1,0,1,0,1,1,2,2,1,0,1,0,3,0,2.0,1,1
1,5.0,99,63,0,0,1,0,1,1,1,1,1,0,1,150,2,0,3.0,1,1
0,3.0,44,107,1,1,4,0,1,0,1,0,1,0,1,0,3,0,11.0,1,1
0,3.0,136,0,0,1,6,0,2,0,1,0,1,0,1,0,2,0,11.0,1,1
0,8.0,38,107,0,6,0,0,1,1,2,2,2,0,1,0,12,0,1.0,1,1
0,4.0,136,0,0,0,1,0,1,1,1,0,1,1,1,0,2,0,5.0,1,1
0,1.0,136,0,1,4,6,0,1,1,1,1,1,0,1,0,3,0,2.0,1,1
0,4.0,136,0,0,0,1,4,1,0,0,0,1,0,1,0,2,0,1.0,1,1
1,12.0,100,92,2,0,1,0,1,2,1,1,1,0,4,0,12,0,2.0,1,1
1,6.0,100,0,0,0,5,0,1,0,0,0,0,1,1,0,2,0,8.0,1,1
0,12.0,28,107,0,0,0,0,1,0,1,0,0,0,1,0,12,0,2.0,1,1
0,1.0,136,0,1,0,1,5,0,1,0,0,1,0,1,0,4,0,5.0,1,1
0,1.0,139,14,2,0,1,5,1,1,2,2,2,0,6,0,12,0,7.0,1,1
0,2.0,136,0,1,0,0,0,1,1,1,0,1,0,1,0,2,0,2.0,1,1
1,4.0,100,0,2,0,2,5,1,0,1,1,1,0,3,0,12,0,6.0,1,1
1,3.0,129,0,0,3,6,0,1,0,2,2,2,0,1,0,7,0,4.0,1,1
0,36.0,65,28,0,0,4,4,1,1,0,0,0,0,1,200,2,0,2.0,1,1
0,1.0,21,107,1,4,0,0,2,0,2,2,1,0,1,0,2,0,2.0,1,1
1,73.0,117,92,1,1,4,5,1,2,0,0,0,0,1,350,2,0,3.0,1,1
1,7.0,135,106,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1.0,1,1
1,2.0,98,0,0,2,6,0,1,2,1,0,1,0,1,0,2,0,2.0,1,1
0,24.0,136,0,1,1,0,0,2,1,2,2,2,0,1,0,3,0,3.0,0,1
0,17.0,57,0,0,6,0,0,1,0,0,0,1,0,1,155,12,0,0.0,1,1
1,2.0,100,0,1,0,3,0,0,0,1,1,1,0,2,0,2,0,4.0,1,1
0,3.0,136,14,1,0,0,0,1,0,0,0,1,0,1,0,2,0,13.0,1,1
1,12.0,100,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,2.0,1,1
0,15.0,136,0,1,1,0,0,1,0,0,0,0,0,1,250,12,0,2.0,1,1
1,2.0,100,0,1,0,1,5,0,0,1,1,1,0,4,0,12,0,4.0,1,1
0,12.0,136,123,0,0,1,0,1,0,2,2,2,0,1,0,12,0,2.0,0,1
1,3.0,100,0,2,0,1,4,1,0,0,0,1,0,5,0,2,0,7.0,1,1
0,4.0,136,0,2,1,0,0,1,1,0,0,0,0,3,0,2,0,3.0,1,1
0,3.0,136,0,1,1,0,0,2,1,0,1,1,0,1,0,2,0,0.0,1,1
0,1.0,136,0,2,0,1,5,2,1,1,1,1,0,6,0,2,7,21.0,0,1
1,2.0,100,0,0,0,3,5,1,0,1,1,1,0,1,50,2,0,3.0,1,1
0,1.0,136,0,1,4,0,0,1,1,2,2,2,0,2,0,0,0,1.0,0,1
0,2.0,136,107,0,0,0,0,1,0,1,1,1,0,1,80,2,0,9.0,1,1
0,1.0,136,0,1,0,1,0,0,1,1,1,1,0,2,0,2,0,4.0,0,1
0,3.0,136,0,2,0,0,0,1,0,1,1,1,0,2,0,2,0,2.0,1,1
1,1.0,129,0,1,5,0,0,1,0,1,0,1,0,1,0,2,0,5.0,1,1
1,36.0,129,0,1,5,0,0,0,0,0,0,0,0,1,0,12,0,1.0,1,1
1,3.0,100,0,0,5,6,0,1,0,1,1,1,0,1,0,2,0,9.0,1,1
0,1.0,136,0,1,3,0,0,1,0,0,0,1,0,1,40,2,0,1.0,0,1
0,49.0,136,46,1,1,2,0,1,1,0,0,0,0,1,9,2,0,2.0,1,1
0,5.0,136,107,1,1,0,0,1,0,1,0,0,0,1,0,12,0,10.0,1,1
1,4.0,99,0,1,0,2,2,1,1,1,1,1,0,1,0,12,0,2.0,1,1
0,4.0,136,0,1,0,6,0,1,1,1,0,1,0,2,0,2,0,6.0,1,1
0,2.0,136,107,1,0,1,0,1,0,1,1,1,0,2,0,2,0,2.0,0,1
0,24.0,136,0,0,0,1,0,2,1,0,0,1,0,1,0,12,1,1.0,1,1
1,3.0,80,0,1,1,0,0,0,0,0,0,1,0,1,0,7,0,1.0,1,1
0,24.0,136,0,1,0,1,0,0,1,0,0,0,0,1,100,3,0,3.0,1,1
0,9.0,136,0,0,1,6,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,1,2,3,0,1,1,1,1,1,0,1,0,2,0,2.0,1,1
0,2.0,136,0,1,0,2,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1
1,3.0,100,0,1,1,6,0,0,0,1,0,1,0,1,0,12,0,5.0,1,1
1,60.0,117,76,1,1,4,4,2,2,0,0,0,0,1,0,10,0,2.0,1,1
1,5.0,129,78,0,2,6,0,1,0,1,0,1,0,1,0,12,0,8.0,1,1
0,6.0,5,107,1,0,1,0,1,1,1,0,0,0,1,200,2,0,2.0,1,1
0,24.0,51,0,0,1,4,5,1,0,0,0,0,0,1,0,12,0,1.0,1,1
1,4.0,99,0,0,2,0,0,0,1,1,1,1,0,1,0,12,0,1.0,1,1
0,24.0,136,0,0,0,6,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
0,3.0,136,0,2,0,6,0,1,1,0,0,1,0,2,0,2,0,2.0,1,1
0,1.0,136,0,1,1,4,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1
0,60.0,136,0,0,0,2,0,1,0,2,2,2,0,1,0,12,0,3.0,1,1
0,16.0,136,0,1,0,1,5,1,0,0,0,0,0,1,0,7,0,5.0,1,1
1,6.0,100,101,0,1,0,0,1,0,1,0,0,0,1,0,2,0,2.0,1,1
1,3.0,99,0,1,1,2,5,0,1,0,0,1,1,1,0,2,0,4.0,1,1
0,1.0,136,0,1,0,0,0,1,0,1,1,1,0,1,0,3,0,1.0,1,1
1,1.0,99,0,2,0,6,0,0,1,1,1,1,0,5,0,12,0,20.0,1,1
0,132.0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1.0,0,1
0,2.0,136,51,0,1,6,0,1,0,1,0,1,0,1,0,2,0,4.0,1,1
0,2.0,136,33,0,0,0,0,1,1,0,0,1,0,1,150,12,0,4.0,1,1
1,4.0,100,101,1,0,1,5,1,1,0,0,0,0,2,100,2,0,2.0,1,1
0,1.0,136,0,1,0,1,0,1,0,1,1,1,0,1,0,2,0,6.0,1,1
0,36.0,136,0,1,3,6,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1
1,12.0,100,0,1,0,6,0,1,0,1,0,1,0,7,0,4,0,5.0,1,1
1,3.0,100,0,1,0,6,0,0,1,1,0,1,0,1,0,12,0,29.0,1,1
1,2.0,98,77,0,0,6,0,0,1,0,0,1,0,1,0,2,0,5.0,1,1
1,1.0,100,0,2,0,3,5,1,0,1,0,1,0,4,0,6,0,4.0,1,1
1,2.0,100,103,1,1,3,4,1,1,1,0,1,0,1,15,12,0,3.0,1,1
1,1.0,100,0,2,0,1,5,0,0,1,1,1,0,13,0,2,1,13.0,1,1
0,6.0,38,0,1,1,0,0,0,1,0,0,1,0,1,350,12,0,2.0,1,1
0,1.0,136,107,1,1,0,0,1,0,0,0,1,0,1,0,2,2,24.0,1,1
1,4.0,100,76,0,0,1,3,1,1,1,1,1,0,1,99,2,0,5.0,1,1
1,60.0,100,0,0,5,0,0,2,0,2,0,0,1,1,0,2,0,1.0,1,1
1,3.0,129,77,0,5,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
1,12.0,91,78,1,3,5,5,1,0,0,0,0,0,1,0,3,0,5.0,1,1
1,2.0,100,0,0,0,6,0,1,1,1,0,1,0,1,0,2,0,4.0,1,1
0,2.0,136,107,2,1,0,0,1,0,1,1,1,0,2,0,5,0,2.0,1,1
1,4.0,117,76,0,1,4,0,1,2,0,0,2,0,1,0,2,0,1.0,1,1
1,12.0,99,101,0,5,6,0,1,1,1,1,1,0,1,0,7,0,6.0,1,1
1,2.0,100,0,0,3,6,0,1,0,0,0,1,0,2,0,2,0,5.0,1,1
0,2.0,136,0,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1.0,1,1
0,3.0,136,0,2,0,4,5,1,0,0,0,1,0,2,0,2,0,4.0,1,1
0,2.0,136,0,2,0,1,5,1,0,0,0,2,0,5,0,3,0,1.0,1,1
0,2.0,136,0,1,0,1,0,1,0,1,0,1,0,1,50,2,0,4.0,1,1
1,2.0,100,0,2,0,0,0,1,1,1,1,1,0,4,0,2,0,3.0,0,1
0,1.0,136,0,2,0,6,0,1,1,1,1,1,0,7,0,4,0,0.0,1,1
1,1.0,129,0,0,2,0,0,2,0,1,1,1,0,1,0,2,0,12.0,1,1
0,3.0,136,0,1,0,1,2,2,1,1,1,0,0,4,0,7,0,4.0,1,1
1,18.0,122,0,1,1,0,0,1,0,1,0,0,0,1,200,12,0,4.0,1,1
0,2.0,136,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,2.0,1,1
1,9.0,117,77,1,0,5,5,1,1,0,0,0,0,1,0,2,0,3.0,1,1
0,51.0,38,44,1,0,0,0,0,1,0,0,2,0,1,50,12,0,3.0,1,1
1,2.0,100,0,2,4,6,0,0,0,1,1,1,0,4,0,12,0,4.0,1,1
0,1.0,136,0,1,0,1,0,1,0,0,0,1,0,2,0,12,0,5.0,1,1
1,12.0,91,0,1,0,1,5,1,1,0,0,0,0,1,0,12,0,1.0,1,1
0,3.0,136,0,1,0,1,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
0,3.0,136,107,0,0,0,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1
1,2.0,100,0,0,5,6,0,1,0,1,1,1,0,1,0,2,0,2.0,0,1
1,2.0,98,0,1,0,0,0,2,2,1,0,2,0,1,0,2,0,4.0,1,1
1,24.0,100,78,1,0,1,0,1,0,1,1,1,0,2,0,4,0,0.0,1,1
0,3.0,136,0,1,1,4,5,1,1,0,0,1,0,1,0,2,0,22.0,1,1
0,5.0,52,107,0,1,2,0,2,0,0,0,0,0,1,200,12,0,5.0,1,1
0,4.0,136,0,2,0,1,3,0,1,1,1,1,0,6,0,2,0,1.0,1,1
1,2.0,99,0,1,0,1,0,1,1,1,1,1,0,1,0,2,0,8.0,1,1
1,2.0,100,0,1,0,0,0,1,0,1,1,1,0,1,0,2,1,4.0,1,1
0,2.0,136,0,0,5,6,0,0,0,0,0,1,0,1,0,4,0,6.0,1,1
0,18.0,57,0,1,0,1,5,0,0,0,0,1,0,2,350,2,0,2.0,1,1
0,24.0,136,0,1,0,6,0,1,0,1,0,2,0,1,0,3,0,4.0,1,1
0,2.0,136,107,0,0,1,0,1,0,1,0,1,0,2,0,2,0,2.0,1,1
0,3.0,136,0,1,1,2,0,1,1,0,0,1,0,2,0,12,0,2.0,1,1
1,5.0,100,0,2,5,6,0,0,0,0,0,0,0,2,0,12,0,5.0,1,1
